run,file,label,seed,severity,surface,lighting,camera,background,own_sim,top1_class,top1_sim,margin,hard_fail_mode,hard_fail_sim,drift_mode,drift_sim,agree,hard_fail,drift,retained,ok
output,mli_damage/mli_damage_600622.png,mli_damage,600622,moderate,surf_mli,light_led,cam_macro,bg_stars,0.2183,perforation,0.2967,-0.0784,cartoon,0.1594,plain_texture,0.2007,0,0,0,0,1
output,mli_damage/mli_damage_600623.png,mli_damage,600623,severe,surf_mli,light_led,cam_macro,bg_stars,0.2542,mli_damage,0.2542,0.0223,moon_terrain,0.1660,plain_texture,0.1957,1,0,0,1,1
output,mli_damage/mli_damage_600624.png,mli_damage,600624,severe,surf_mli,light_albedo,cam_inspect,bg_space,0.2268,nominal,0.2477,-0.0209,person,0.1908,whole_satellite,0.1747,0,0,0,0,1
output,mli_damage/mli_damage_600625.png,mli_damage,600625,minor,surf_mli,light_albedo,cam_oblique,bg_earth,0.2346,mli_damage,0.2346,0.0852,cartoon,0.1534,plain_texture,0.1482,1,0,0,1,1
output,mli_damage/mli_damage_600626.png,mli_damage,600626,severe,surf_mli,light_direct,cam_macro,bg_structure,0.1814,mli_damage,0.1814,0.0324,cartoon,0.1817,device,0.1785,1,1,0,0,1
output,mli_damage/mli_damage_600627.png,mli_damage,600627,minor,surf_mli,light_grazing,cam_oblique,bg_structure,0.2631,mli_damage,0.2631,0.0284,moon_terrain,0.1731,plain_texture,0.1980,1,0,0,1,1
output,mli_damage/mli_damage_600628.png,mli_damage,600628,severe,surf_mli,light_albedo,cam_macro,bg_space,0.2189,nominal,0.2344,-0.0155,person,0.2075,plain_texture,0.1924,0,0,0,0,1
output,mli_damage/mli_damage_600629.png,mli_damage,600629,severe,surf_mli,light_direct,cam_survey,bg_space,0.2080,nominal,0.2414,-0.0334,person,0.1737,whole_satellite,0.1900,0,0,0,0,1
output,mli_damage/mli_damage_600630.png,mli_damage,600630,moderate,surf_mli,light_led,cam_inspect,bg_stars,0.2457,mli_damage,0.2457,0.0612,cartoon,0.1734,plain_texture,0.1966,1,0,0,1,1
output,mli_damage/mli_damage_600631.png,mli_damage,600631,moderate,surf_mli,light_direct,cam_oblique,bg_stars,0.2386,mli_damage,0.2386,0.0409,cartoon,0.1539,plain_texture,0.1827,1,0,0,1,1
output,mli_damage/mli_damage_600632.png,mli_damage,600632,severe,surf_mli,light_albedo,cam_survey,bg_earth,0.2177,melt_splash,0.2192,-0.0015,cartoon,0.1774,whole_satellite,0.1446,0,0,0,0,1
output,mli_damage/mli_damage_600633.png,mli_damage,600633,minor,surf_mli,light_albedo,cam_macro,bg_stars,0.2656,melt_splash,0.2859,-0.0203,moon_terrain,0.2318,plain_texture,0.3086,0,0,1,0,1
output,mli_damage/mli_damage_600634.png,mli_damage,600634,moderate,surf_mli,light_direct,cam_oblique,bg_space,0.1864,nominal,0.1943,-0.0078,person,0.1855,device,0.1826,0,0,0,0,1
output,mli_damage/mli_damage_600635.png,mli_damage,600635,severe,surf_mli,light_led,cam_oblique,bg_space,0.1530,nominal,0.2511,-0.0981,person,0.1836,device,0.1885,0,1,1,0,1
output,mli_damage/mli_damage_600636.png,mli_damage,600636,moderate,surf_mli,light_led,cam_inspect,bg_space,0.2685,mli_damage,0.2685,0.0262,person,0.1619,device,0.1709,1,0,0,1,1
output,mli_damage/mli_damage_600637.png,mli_damage,600637,minor,surf_mli,light_direct,cam_survey,bg_space,0.2448,mli_damage,0.2448,0.0239,person,0.1834,plain_texture,0.1801,1,0,0,1,1
output,mli_damage/mli_damage_600638.png,mli_damage,600638,minor,surf_mli,light_albedo,cam_oblique,bg_structure,0.2079,mli_damage,0.2079,0.0029,person,0.1714,device,0.1627,1,0,0,1,1
output,mli_damage/mli_damage_600639.png,mli_damage,600639,severe,surf_mli,light_direct,cam_oblique,bg_earth,0.2929,mli_damage,0.2929,0.0820,cartoon,0.1606,plain_texture,0.2295,1,0,0,1,1
output,mli_damage/mli_damage_600640.png,mli_damage,600640,minor,surf_mli,light_albedo,cam_macro,bg_structure,0.2358,mli_damage,0.2358,0.0168,cartoon,0.1754,plain_texture,0.1879,1,0,0,1,1
output,mli_damage/mli_damage_600641.png,mli_damage,600641,minor,surf_mli,light_albedo,cam_macro,bg_earth,0.2077,mli_damage,0.2077,0.0022,moon_terrain,0.1837,plain_texture,0.2150,1,0,1,1,1
output,mli_damage/mli_damage_600642.png,mli_damage,600642,severe,surf_mli,light_albedo,cam_survey,bg_stars,0.2552,melt_splash,0.2737,-0.0186,moon_terrain,0.2014,plain_texture,0.2216,0,0,0,0,1
output,mli_damage/mli_damage_600643.png,mli_damage,600643,minor,surf_mli,light_direct,cam_inspect,bg_structure,0.2628,mli_damage,0.2628,0.0807,cartoon,0.1578,plain_texture,0.1916,1,0,0,1,1
output,mli_damage/mli_damage_600644.png,mli_damage,600644,moderate,surf_mli,light_glint,cam_macro,bg_earth,0.2263,mli_damage,0.2263,0.0129,cartoon,0.1696,plain_texture,0.2519,1,0,1,1,1
output,mli_damage/mli_damage_600645.png,mli_damage,600645,moderate,surf_mli,light_albedo,cam_inspect,bg_stars,0.2232,nominal,0.2247,-0.0015,person,0.1872,whole_satellite,0.1829,0,0,0,0,1
output,mli_damage/mli_damage_600646.png,mli_damage,600646,severe,surf_mli,light_grazing,cam_oblique,bg_earth,0.1865,melt_splash,0.2302,-0.0437,moon_terrain,0.2227,plain_texture,0.2324,0,1,1,0,1
output,mli_damage/mli_damage_600647.png,mli_damage,600647,severe,surf_mli,light_albedo,cam_survey,bg_space,0.2564,mli_damage,0.2564,0.0225,person,0.1848,plain_texture,0.2121,1,0,0,1,1
output,mli_damage/mli_damage_600648.png,mli_damage,600648,moderate,surf_mli,light_albedo,cam_macro,bg_earth,0.2400,mli_damage,0.2400,0.0651,cartoon,0.1544,plain_texture,0.1849,1,0,0,1,1
output,mli_damage/mli_damage_600649.png,mli_damage,600649,severe,surf_mli,light_led,cam_inspect,bg_space,0.1506,nominal,0.2467,-0.0961,person,0.1900,device,0.1921,0,1,1,0,1
output,mli_damage/mli_damage_600650.png,mli_damage,600650,minor,surf_mli,light_grazing,cam_macro,bg_space,0.2508,mli_damage,0.2508,0.0223,moon_terrain,0.1652,plain_texture,0.1994,1,0,0,1,1
output,mli_damage/mli_damage_600651.png,mli_damage,600651,minor,surf_mli,light_led,cam_survey,bg_space,0.1938,perforation,0.2190,-0.0251,cartoon,0.1595,device,0.1776,0,0,0,0,1
output,mli_damage/mli_damage_600652.png,mli_damage,600652,moderate,surf_mli,light_albedo,cam_macro,bg_structure,0.1175,perforation,0.2103,-0.0929,person,0.1720,device,0.2030,0,1,1,0,1
output,mli_damage/mli_damage_600653.png,mli_damage,600653,minor,surf_mli,light_direct,cam_oblique,bg_stars,0.2330,structural_severe,0.2362,-0.0032,cartoon,0.1714,plain_texture,0.1796,0,0,0,0,1
output,mli_damage/mli_damage_600654.png,mli_damage,600654,severe,surf_mli,light_led,cam_survey,bg_space,0.2671,mli_damage,0.2671,0.0324,person,0.1909,plain_texture,0.2033,1,0,0,1,1
output,mli_damage/mli_damage_600655.png,mli_damage,600655,moderate,surf_mli,light_albedo,cam_inspect,bg_space,0.2764,mli_damage,0.2764,0.0087,moon_terrain,0.2248,plain_texture,0.2684,1,0,0,1,1
output,mli_damage/mli_damage_600656.png,mli_damage,600656,severe,surf_mli,light_albedo,cam_oblique,bg_structure,0.2549,mli_damage,0.2549,0.0505,cartoon,0.1683,plain_texture,0.1843,1,0,0,1,1
output,mli_damage/mli_damage_600657.png,mli_damage,600657,moderate,surf_mli,light_grazing,cam_survey,bg_space,0.2265,spallation,0.2404,-0.0139,moon_terrain,0.1693,plain_texture,0.1760,0,0,0,0,1
output,mli_damage/mli_damage_600658.png,mli_damage,600658,minor,surf_mli,light_albedo,cam_inspect,bg_stars,0.2116,mli_damage,0.2116,0.0551,cartoon,0.1548,plain_texture,0.1572,1,0,0,1,1
output,mli_damage/mli_damage_600659.png,mli_damage,600659,severe,surf_mli,light_grazing,cam_survey,bg_structure,0.2589,mli_damage,0.2589,0.0678,cartoon,0.1685,plain_texture,0.2163,1,0,0,1,1
output,mli_damage/mli_damage_600660.png,mli_damage,600660,minor,surf_mli,light_albedo,cam_macro,bg_space,0.2955,mli_damage,0.2955,0.0081,person,0.1950,plain_texture,0.2068,1,0,0,1,1
output,mli_damage/mli_damage_600661.png,mli_damage,600661,minor,surf_mli,light_grazing,cam_inspect,bg_stars,0.1446,petaling,0.2059,-0.0613,cartoon,0.1742,plain_texture,0.1630,0,1,1,0,1
output,mli_damage/mli_damage_600662.png,mli_damage,600662,severe,surf_mli,light_direct,cam_inspect,bg_earth,0.2196,nominal,0.2422,-0.0226,person,0.1839,device,0.1883,0,0,0,0,1
output,mli_damage/mli_damage_600663.png,mli_damage,600663,moderate,surf_mli,light_glint,cam_survey,bg_stars,0.2030,nominal,0.2960,-0.0931,person,0.2152,device,0.2138,0,1,1,0,1
output,mli_damage/mli_damage_600664.png,mli_damage,600664,moderate,surf_mli,light_grazing,cam_survey,bg_stars,0.2257,mli_damage,0.2257,0.0046,cartoon,0.1682,plain_texture,0.2046,1,0,0,1,1
output,mli_damage/mli_damage_600665.png,mli_damage,600665,severe,surf_mli,light_glint,cam_survey,bg_stars,0.2532,perforation,0.2565,-0.0033,person,0.1901,plain_texture,0.2001,0,0,0,0,1
output,mli_damage/mli_damage_600666.png,mli_damage,600666,moderate,surf_mli,light_direct,cam_macro,bg_stars,0.2301,nominal,0.2793,-0.0492,person,0.1950,plain_texture,0.1968,0,0,0,0,1
output,mli_damage/mli_damage_600667.png,mli_damage,600667,moderate,surf_mli,light_led,cam_macro,bg_earth,0.1971,mli_damage,0.1971,0.0532,cartoon,0.1575,plain_texture,0.1743,1,0,0,1,1
output,mli_damage/mli_damage_600668.png,mli_damage,600668,minor,surf_mli,light_glint,cam_oblique,bg_space,0.2072,mli_damage,0.2072,0.0221,cartoon,0.1795,plain_texture,0.1639,1,0,0,1,1
output,mli_damage/mli_damage_600669.png,mli_damage,600669,minor,surf_mli,light_led,cam_macro,bg_stars,0.1394,perforation,0.1879,-0.0485,cartoon,0.1825,plain_texture,0.2151,0,1,1,0,1
output,mli_damage/mli_damage_600670.png,mli_damage,600670,minor,surf_mli,light_albedo,cam_survey,bg_stars,0.1850,nominal,0.2552,-0.0702,person,0.2141,device,0.2006,0,1,1,0,1
output,mli_damage/mli_damage_600671.png,mli_damage,600671,severe,surf_mli,light_glint,cam_survey,bg_structure,0.1570,nominal,0.2460,-0.0890,person,0.1640,device,0.1869,0,1,1,0,1
output,mli_damage/mli_damage_600672.png,mli_damage,600672,severe,surf_mli,light_direct,cam_oblique,bg_structure,0.2673,mli_damage,0.2673,0.0138,person,0.1931,plain_texture,0.2003,1,0,0,1,1
output,mli_damage/mli_damage_600673.png,mli_damage,600673,severe,surf_mli,light_grazing,cam_macro,bg_stars,0.2374,mli_damage,0.2374,0.0063,moon_terrain,0.2066,plain_texture,0.2168,1,0,0,1,1
output,mli_damage/mli_damage_600674.png,mli_damage,600674,moderate,surf_mli,light_led,cam_oblique,bg_earth,0.2137,melt_splash,0.2170,-0.0033,text_logo,0.1643,plain_texture,0.1739,0,0,0,0,1
output,mli_damage/mli_damage_600675.png,mli_damage,600675,minor,surf_mli,light_glint,cam_inspect,bg_structure,0.2152,mli_damage,0.2152,0.0313,cartoon,0.1773,plain_texture,0.2195,1,0,1,1,1
output,mli_damage/mli_damage_600676.png,mli_damage,600676,minor,surf_mli,light_glint,cam_oblique,bg_structure,0.2564,mli_damage,0.2564,0.0383,person,0.1780,plain_texture,0.1606,1,0,0,1,1
output,mli_damage/mli_damage_600677.png,mli_damage,600677,minor,surf_mli,light_glint,cam_oblique,bg_earth,0.2858,mli_damage,0.2858,0.0306,moon_terrain,0.1815,plain_texture,0.2529,1,0,0,1,1
output,mli_damage/mli_damage_600678.png,mli_damage,600678,moderate,surf_mli,light_direct,cam_inspect,bg_stars,0.2448,mli_damage,0.2448,0.0257,moon_terrain,0.1650,plain_texture,0.2250,1,0,0,1,1
output,mli_damage/mli_damage_600679.png,mli_damage,600679,minor,surf_mli,light_direct,cam_inspect,bg_earth,0.2036,melt_splash,0.2760,-0.0725,moon_terrain,0.2514,plain_texture,0.2693,0,1,1,0,1
output,mli_damage/mli_damage_600680.png,mli_damage,600680,moderate,surf_mli,light_direct,cam_oblique,bg_structure,0.2445,mli_damage,0.2445,0.0362,cartoon,0.1513,plain_texture,0.1853,1,0,0,1,1
output,mli_damage/mli_damage_600681.png,mli_damage,600681,minor,surf_mli,light_glint,cam_inspect,bg_space,0.2091,mli_damage,0.2091,0.0009,cartoon,0.1694,plain_texture,0.1758,1,0,0,1,1
output,mli_damage/mli_damage_600682.png,mli_damage,600682,severe,surf_mli,light_albedo,cam_oblique,bg_space,0.2260,solar_damage,0.2785,-0.0526,moon_terrain,0.1852,plain_texture,0.2199,0,0,0,0,1
output,mli_damage/mli_damage_600683.png,mli_damage,600683,severe,surf_mli,light_grazing,cam_oblique,bg_stars,0.2833,mli_damage,0.2833,0.0016,moon_terrain,0.2129,plain_texture,0.2049,1,0,0,1,1
output,mli_damage/mli_damage_600684.png,mli_damage,600684,minor,surf_mli,light_direct,cam_oblique,bg_space,0.2343,mli_damage,0.2343,0.0217,cartoon,0.1669,plain_texture,0.1781,1,0,0,1,1
output,mli_damage/mli_damage_600685.png,mli_damage,600685,minor,surf_mli,light_albedo,cam_oblique,bg_space,0.2462,mli_damage,0.2462,0.0186,text_logo,0.1544,plain_texture,0.1947,1,0,0,1,1
output,mli_damage/mli_damage_600686.png,mli_damage,600686,severe,surf_mli,light_grazing,cam_macro,bg_space,0.1986,melt_splash,0.2510,-0.0525,moon_terrain,0.2084,plain_texture,0.2788,0,1,1,0,1
output,mli_damage/mli_damage_600687.png,mli_damage,600687,moderate,surf_mli,light_direct,cam_inspect,bg_space,0.2553,mli_damage,0.2553,0.0359,moon_terrain,0.1565,plain_texture,0.2051,1,0,0,1,1
output,mli_damage/mli_damage_600688.png,mli_damage,600688,moderate,surf_mli,light_grazing,cam_inspect,bg_earth,0.2615,mli_damage,0.2615,0.0274,moon_terrain,0.1950,plain_texture,0.2403,1,0,0,1,1
output,mli_damage/mli_damage_600689.png,mli_damage,600689,severe,surf_mli,light_albedo,cam_survey,bg_structure,0.2488,nominal,0.2589,-0.0101,person,0.1900,plain_texture,0.2066,0,0,0,0,1
output,mli_damage/mli_damage_600690.png,mli_damage,600690,moderate,surf_mli,light_grazing,cam_inspect,bg_stars,0.2667,mli_damage,0.2667,0.0168,person,0.1847,device,0.1759,1,0,0,1,1
output,mli_damage/mli_damage_600691.png,mli_damage,600691,severe,surf_mli,light_grazing,cam_macro,bg_earth,0.2570,melt_splash,0.2653,-0.0083,cartoon,0.1781,plain_texture,0.1885,0,0,0,0,1
output,mli_damage/mli_damage_600692.png,mli_damage,600692,severe,surf_mli,light_direct,cam_oblique,bg_stars,0.2321,mli_damage,0.2321,0.0265,cartoon,0.1603,plain_texture,0.1642,1,0,0,1,1
output,mli_damage/mli_damage_600693.png,mli_damage,600693,severe,surf_mli,light_albedo,cam_oblique,bg_earth,0.2651,mli_damage,0.2651,0.0128,moon_terrain,0.2080,plain_texture,0.2394,1,0,0,1,1
output,mli_damage/mli_damage_600694.png,mli_damage,600694,moderate,surf_mli,light_glint,cam_oblique,bg_stars,0.2283,mli_damage,0.2283,0.0020,moon_terrain,0.1777,plain_texture,0.1830,1,0,0,1,1
output,mli_damage/mli_damage_600695.png,mli_damage,600695,minor,surf_mli,light_led,cam_inspect,bg_space,0.1775,perforation,0.2053,-0.0278,person,0.1808,device,0.1968,0,1,1,0,1
output,mli_damage/mli_damage_600696.png,mli_damage,600696,moderate,surf_mli,light_grazing,cam_inspect,bg_structure,0.2746,mli_damage,0.2746,0.0591,moon_terrain,0.1922,plain_texture,0.2207,1,0,0,1,1
output,mli_damage/mli_damage_600697.png,mli_damage,600697,minor,surf_mli,light_glint,cam_inspect,bg_stars,0.2163,nominal,0.2765,-0.0602,person,0.2105,device,0.2117,0,0,0,0,1
output,mli_damage/mli_damage_600698.png,mli_damage,600698,minor,surf_mli,light_led,cam_oblique,bg_space,0.2658,mli_damage,0.2658,0.0153,moon_terrain,0.1623,plain_texture,0.1874,1,0,0,1,1
output,mli_damage/mli_damage_600699.png,mli_damage,600699,minor,surf_mli,light_direct,cam_survey,bg_earth,0.1849,nominal,0.1880,-0.0031,text_logo,0.1706,device,0.1624,0,0,0,0,1
output,mli_damage/mli_damage_600700.png,mli_damage,600700,moderate,surf_mli,light_led,cam_survey,bg_earth,0.2893,mli_damage,0.2893,0.0434,person,0.1938,plain_texture,0.1878,1,0,0,1,1
output,mli_damage/mli_damage_600701.png,mli_damage,600701,moderate,surf_mli,light_glint,cam_survey,bg_structure,0.2270,mli_damage,0.2270,0.0448,cartoon,0.1545,plain_texture,0.1659,1,0,0,1,1
output,mli_damage/mli_damage_600702.png,mli_damage,600702,moderate,surf_mli,light_glint,cam_macro,bg_stars,0.1745,petaling,0.1858,-0.0113,cartoon,0.1664,device,0.1320,0,0,0,0,1
output,mli_damage/mli_damage_600703.png,mli_damage,600703,moderate,surf_mli,light_led,cam_oblique,bg_space,0.2357,mli_damage,0.2357,0.0303,person,0.1702,plain_texture,0.1792,1,0,0,1,1
output,mli_damage/mli_damage_600704.png,mli_damage,600704,severe,surf_mli,light_direct,cam_inspect,bg_structure,0.1639,nominal,0.2400,-0.0761,person,0.1676,whole_satellite,0.2125,0,1,1,0,1
output,mli_damage/mli_damage_600705.png,mli_damage,600705,moderate,surf_mli,light_grazing,cam_macro,bg_stars,0.2827,mli_damage,0.2827,0.0495,moon_terrain,0.1831,plain_texture,0.2337,1,0,0,1,1
output,mli_damage/mli_damage_600706.png,mli_damage,600706,minor,surf_mli,light_glint,cam_macro,bg_structure,0.2127,perforation,0.2391,-0.0264,person,0.1790,plain_texture,0.1774,0,0,0,0,1
output,mli_damage/mli_damage_600707.png,mli_damage,600707,moderate,surf_mli,light_grazing,cam_survey,bg_earth,0.2576,mli_damage,0.2576,0.0406,cartoon,0.1526,plain_texture,0.2116,1,0,0,1,1
output,mli_damage/mli_damage_600708.png,mli_damage,600708,severe,surf_mli,light_glint,cam_macro,bg_space,0.2388,mli_damage,0.2388,0.0067,person,0.1762,whole_satellite,0.1709,1,0,0,1,1
output,mli_damage/mli_damage_600709.png,mli_damage,600709,moderate,surf_mli,light_direct,cam_survey,bg_space,0.2328,mli_damage,0.2328,0.0570,cartoon,0.1583,plain_texture,0.1731,1,0,0,1,1
output,mli_damage/mli_damage_600710.png,mli_damage,600710,severe,surf_mli,light_glint,cam_macro,bg_earth,0.2033,perforation,0.2622,-0.0589,person,0.1799,device,0.1791,0,0,0,0,1
output,mli_damage/mli_damage_600711.png,mli_damage,600711,moderate,surf_mli,light_albedo,cam_survey,bg_earth,0.2717,perforation,0.2810,-0.0092,person,0.1730,plain_texture,0.2051,0,0,0,0,1
output,mli_damage/mli_damage_600712.png,mli_damage,600712,severe,surf_mli,light_albedo,cam_oblique,bg_stars,0.2245,melt_splash,0.2310,-0.0065,moon_terrain,0.1736,plain_texture,0.2383,0,0,1,0,1
output,mli_damage/mli_damage_600713.png,mli_damage,600713,minor,surf_mli,light_glint,cam_survey,bg_earth,0.2485,mli_damage,0.2485,0.0231,cartoon,0.1686,plain_texture,0.1845,1,0,0,1,1
output,mli_damage/mli_damage_600714.png,mli_damage,600714,severe,surf_mli,light_led,cam_survey,bg_earth,0.2567,mli_damage,0.2567,0.0281,moon_terrain,0.1739,plain_texture,0.1735,1,0,0,1,1
output,mli_damage/mli_damage_600715.png,mli_damage,600715,minor,surf_mli,light_grazing,cam_survey,bg_earth,0.2305,perforation,0.2896,-0.0591,moon_terrain,0.1648,plain_texture,0.2171,0,0,0,0,1
output,mli_damage/mli_damage_600716.png,mli_damage,600716,severe,surf_mli,light_led,cam_inspect,bg_structure,0.1760,nominal,0.2424,-0.0664,person,0.2034,device,0.1962,0,1,1,0,1
output,mli_damage/mli_damage_600717.png,mli_damage,600717,moderate,surf_mli,light_glint,cam_macro,bg_space,0.1877,perforation,0.2572,-0.0696,person,0.1487,device,0.1761,0,0,0,0,1
output,mli_damage/mli_damage_600718.png,mli_damage,600718,minor,surf_mli,light_grazing,cam_survey,bg_structure,0.2534,mli_damage,0.2534,0.0719,cartoon,0.1694,plain_texture,0.2170,1,0,0,1,1
output,mli_damage/mli_damage_600719.png,mli_damage,600719,severe,surf_mli,light_glint,cam_oblique,bg_space,0.2180,solar_damage,0.2208,-0.0028,cartoon,0.1638,plain_texture,0.1612,0,0,0,0,1
output,mli_damage/mli_damage_600720.png,mli_damage,600720,moderate,surf_mli,light_led,cam_oblique,bg_structure,0.2264,mli_damage,0.2264,0.0721,cartoon,0.1524,plain_texture,0.1658,1,0,0,1,1
output,mli_damage/mli_damage_600721.png,mli_damage,600721,moderate,surf_mli,light_grazing,cam_survey,bg_structure,0.2276,mli_damage,0.2276,0.0384,cartoon,0.1694,plain_texture,0.2314,1,0,1,1,1
output,mli_damage/mli_damage_600722.png,mli_damage,600722,severe,surf_mli,light_glint,cam_oblique,bg_earth,0.2262,mli_damage,0.2262,0.0246,moon_terrain,0.1840,plain_texture,0.2229,1,0,0,1,1
output,mli_damage/mli_damage_600723.png,mli_damage,600723,moderate,surf_mli,light_led,cam_survey,bg_stars,0.1921,mli_damage,0.1921,0.0113,cartoon,0.1704,device,0.1734,1,0,0,1,1
output,mli_damage/mli_damage_600724.png,mli_damage,600724,minor,surf_mli,light_direct,cam_macro,bg_structure,0.2327,mli_damage,0.2327,0.0442,cartoon,0.1729,plain_texture,0.2220,1,0,0,1,1
output,mli_damage/mli_damage_600725.png,mli_damage,600725,severe,surf_mli,light_led,cam_oblique,bg_structure,0.2830,mli_damage,0.2830,0.0227,person,0.1968,plain_texture,0.2103,1,0,0,1,1
output,mli_damage/mli_damage_600726.png,mli_damage,600726,minor,surf_mli,light_albedo,cam_oblique,bg_stars,0.2549,melt_splash,0.2576,-0.0027,moon_terrain,0.2346,plain_texture,0.2684,0,0,1,0,1
output,mli_damage/mli_damage_600727.png,mli_damage,600727,minor,surf_mli,light_albedo,cam_inspect,bg_earth,0.2372,perforation,0.2549,-0.0177,moon_terrain,0.1597,device,0.1780,0,0,0,0,1
output,mli_damage/mli_damage_600728.png,mli_damage,600728,severe,surf_mli,light_grazing,cam_survey,bg_earth,0.1956,perforation,0.2332,-0.0376,cartoon,0.1808,plain_texture,0.1979,0,0,1,0,1
output,mli_damage/mli_damage_600729.png,mli_damage,600729,minor,surf_mli,light_direct,cam_oblique,bg_structure,0.2464,mli_damage,0.2464,0.0602,cartoon,0.1580,plain_texture,0.2095,1,0,0,1,1
output,mli_damage/mli_damage_600730.png,mli_damage,600730,minor,surf_mli,light_albedo,cam_inspect,bg_structure,0.2063,nominal,0.2535,-0.0472,person,0.1936,device,0.1781,0,0,0,0,1
